"country_of_origin" "count" "highest_score" "lowest_score" "mean_score" "long" "lat" "group" "order" "subregion"
"230" "Brazil" 132 88.83 70.67 82.4059090909091 -50.4561042785645 1.91049802303314 17 324 "Ilha de Maraca"
"231" "Brazil" 132 88.83 70.67 82.4059090909091 -50.5089874267578 2.02954077720642 17 325 "Ilha de Maraca"
"232" "Brazil" 132 88.83 70.67 82.4059090909091 -50.4910163879395 2.12861323356628 17 326 "Ilha de Maraca"
"233" "Brazil" 132 88.83 70.67 82.4059090909091 -50.4187507629395 2.16147470474243 17 327 "Ilha de Maraca"
"234" "Brazil" 132 88.83 70.67 82.4059090909091 -50.3626441955566 2.15444326400757 17 328 "Ilha de Maraca"
"235" "Brazil" 132 88.83 70.67 82.4059090909091 -50.3419914245605 2.14174842834473 17 329 "Ilha de Maraca"
"236" "Brazil" 132 88.83 70.67 82.4059090909091 -50.2920913696289 1.97958993911743 17 330 "Ilha de Maraca"
"237" "Brazil" 132 88.83 70.67 82.4059090909091 -50.2989730834961 1.93852531909943 17 331 "Ilha de Maraca"
"238" "Brazil" 132 88.83 70.67 82.4059090909091 -56.4828109741211 1.94213843345642 18 333 NA
"239" "Brazil" 132 88.83 70.67 82.4059090909091 -56.4528312683105 1.93232417106628 18 334 NA
"240" "Brazil" 132 88.83 70.67 82.4059090909091 -56.3858413696289 1.92387712001801 18 335 NA
"241" "Brazil" 132 88.83 70.67 82.4059090909091 -56.2271499633789 1.88535141944885 18 336 NA
"242" "Brazil" 132 88.83 70.67 82.4059090909091 -56.0199203491211 1.84223628044128 18 337 NA
"243" "Brazil" 132 88.83 70.67 82.4059090909091 -55.9633293151855 1.85707998275757 18 338 NA
"244" "Brazil" 132 88.83 70.67 82.4059090909091 -55.9296379089355 1.88749992847443 18 339 NA
"245" "Brazil" 132 88.83 70.67 82.4059090909091 -55.921630859375 1.97666037082672 18 340 NA
"246" "Brazil" 132 88.83 70.67 82.4059090909091 -55.9153327941895 2.03955101966858 18 341 NA
"247" "Brazil" 132 88.83 70.67 82.4059090909091 -55.9619636535645 2.09511709213257 18 342 NA
"248" "Brazil" 132 88.83 70.67 82.4059090909091 -56.0200691223145 2.15815424919128 18 343 NA
"249" "Brazil" 132 88.83 70.67 82.4059090909091 -56.0736351013184 2.23676753044128 18 344 NA
"250" "Brazil" 132 88.83 70.67 82.4059090909091 -56.1376953125 2.25903344154358 18 345 NA
"251" "Brazil" 132 88.83 70.67 82.4059090909091 -56.12939453125 2.29951167106628 18 346 NA
"252" "Brazil" 132 88.83 70.67 82.4059090909091 -56.0877914428711 2.34130835533142 18 347 NA
"253" "Brazil" 132 88.83 70.67 82.4059090909091 -56.0451164245605 2.36440420150757 18 348 NA
"254" "Brazil" 132 88.83 70.67 82.4059090909091 -56.0203628540039 2.39277315139771 18 349 NA
"255" "Brazil" 132 88.83 70.67 82.4059090909091 -55.9935035705566 2.49750995635986 18 350 NA
"256" "Brazil" 132 88.83 70.67 82.4059090909091 -55.9755859375 2.51596665382385 18 351 NA
"257" "Brazil" 132 88.83 70.67 82.4059090909091 -55.9574699401855 2.52045917510986 18 352 NA
"258" "Brazil" 132 88.83 70.67 82.4059090909091 -55.9359359741211 2.51660132408142 18 353 NA
"259" "Brazil" 132 88.83 70.67 82.4059090909091 -55.8937492370605 2.48950219154358 18 354 NA
"260" "Brazil" 132 88.83 70.67 82.4059090909091 -55.7305679321289 2.40615224838257 18 355 NA
"261" "Brazil" 132 88.83 70.67 82.4059090909091 -55.658935546875 2.41874980926514 18 356 NA
"262" "Brazil" 132 88.83 70.67 82.4059090909091 -55.3853530883789 2.44062495231628 18 357 NA
"263" "Brazil" 132 88.83 70.67 82.4059090909091 -55.343994140625 2.48876929283142 18 358 NA
"264" "Brazil" 132 88.83 70.67 82.4059090909091 -55.2860336303711 2.49965834617615 18 359 NA
"265" "Brazil" 132 88.83 70.67 82.4059090909091 -55.1876945495605 2.54750967025757 18 360 NA
"266" "Brazil" 132 88.83 70.67 82.4059090909091 -55.1488304138184 2.55078101158142 18 361 NA
"267" "Brazil" 132 88.83 70.67 82.4059090909091 -55.1141128540039 2.53920912742615 18 362 NA
"268" "Brazil" 132 88.83 70.67 82.4059090909091 -55.0703125 2.54833984375 18 363 NA
"269" "Brazil" 132 88.83 70.67 82.4059090909091 -55.0058135986328 2.59296870231628 18 364 NA
"270" "Brazil" 132 88.83 70.67 82.4059090909091 -54.9786605834961 2.59765601158142 18 365 NA
"271" "Brazil" 132 88.83 70.67 82.4059090909091 -54.9684104919434 2.54833984375 18 366 NA
"272" "Brazil" 132 88.83 70.67 82.4059090909091 -54.9265594482422 2.49736332893372 18 367 NA
"273" "Brazil" 132 88.83 70.67 82.4059090909091 -54.8760757446289 2.45039033889771 18 368 NA
"274" "Brazil" 132 88.83 70.67 82.4059090909091 -54.8516616821289 2.43955063819885 18 369 NA
"275" "Brazil" 132 88.83 70.67 82.4059090909091 -54.766845703125 2.45473623275757 18 370 NA
"276" "Brazil" 132 88.83 70.67 82.4059090909091 -54.7222137451172 2.441650390625 18 371 NA
"277" "Brazil" 132 88.83 70.67 82.4059090909091 -54.7029304504395 2.39794921875 18 372 NA
"278" "Brazil" 132 88.83 70.67 82.4059090909091 -54.6974105834961 2.35981440544128 18 373 NA
"279" "Brazil" 132 88.83 70.67 82.4059090909091 -54.661865234375 2.32753920555115 18 374 NA
"280" "Brazil" 132 88.83 70.67 82.4059090909091 -54.6162605285645 2.32675743103027 18 375 NA
"281" "Brazil" 132 88.83 70.67 82.4059090909091 -54.5919418334961 2.31376957893372 18 376 NA
"282" "Brazil" 132 88.83 70.67 82.4059090909091 -54.5504875183105 2.29306650161743 18 377 NA
"283" "Brazil" 132 88.83 70.67 82.4059090909091 -54.5150871276855 2.24545884132385 18 378 NA
"284" "Brazil" 132 88.83 70.67 82.4059090909091 -54.43310546875 2.20751929283142 18 379 NA
"285" "Brazil" 132 88.83 70.67 82.4059090909091 -54.2930679321289 2.15424799919128 18 380 NA
"286" "Brazil" 132 88.83 70.67 82.4059090909091 -54.2279777526855 2.15332055091858 18 381 NA
"287" "Brazil" 132 88.83 70.67 82.4059090909091 -54.1673812866211 2.13706040382385 18 382 NA
"288" "Brazil" 132 88.83 70.67 82.4059090909091 -54.1300773620605 2.12104511260986 18 383 NA
"289" "Brazil" 132 88.83 70.67 82.4059090909091 -54.0897483825684 2.15048837661743 18 384 NA
"290" "Brazil" 132 88.83 70.67 82.4059090909091 -53.9464340209961 2.23256826400757 18 385 NA
"291" "Brazil" 132 88.83 70.67 82.4059090909091 -53.8766098022461 2.27827143669128 18 386 NA
"292" "Brazil" 132 88.83 70.67 82.4059090909091 -53.8295402526855 2.31293964385986 18 387 NA
"293" "Brazil" 132 88.83 70.67 82.4059090909091 -53.7942390441895 2.34599614143372 18 388 NA
"294" "Brazil" 132 88.83 70.67 82.4059090909091 -53.7677764892578 2.35483431816101 18 389 NA
"295" "Brazil" 132 88.83 70.67 82.4059090909091 -53.7501449584961 2.33500981330872 18 390 NA
"296" "Brazil" 132 88.83 70.67 82.4059090909091 -53.7347183227539 2.30854511260986 18 391 NA
"297" "Brazil" 132 88.83 70.67 82.4059090909091 -53.6836929321289 2.29291987419128 18 392 NA
"298" "Brazil" 132 88.83 70.67 82.4059090909091 -53.56396484375 2.26191425323486 18 393 NA
"299" "Brazil" 132 88.83 70.67 82.4059090909091 -53.5089874267578 2.25312519073486 18 394 NA
"300" "Brazil" 132 88.83 70.67 82.4059090909091 -53.4318351745605 2.27944326400757 18 395 NA
"301" "Brazil" 132 88.83 70.67 82.4059090909091 -53.3660163879395 2.32421875 18 396 NA
"302" "Brazil" 132 88.83 70.67 82.4059090909091 -53.3344230651855 2.33974599838257 18 397 NA
"303" "Brazil" 132 88.83 70.67 82.4059090909091 -53.2854995727539 2.29521512985229 18 398 NA
"304" "Brazil" 132 88.83 70.67 82.4059090909091 -53.252197265625 2.23227572441101 18 399 NA
"305" "Brazil" 132 88.83 70.67 82.4059090909091 -53.2297859191895 2.20488262176514 18 400 NA
"306" "Brazil" 132 88.83 70.67 82.4059090909091 -53.1800765991211 2.21132826805115 18 401 NA
"307" "Brazil" 132 88.83 70.67 82.4059090909091 -53.082275390625 2.20170903205872 18 402 NA
"308" "Brazil" 132 88.83 70.67 82.4059090909091 -53.0097160339355 2.18173861503601 18 403 NA
"309" "Brazil" 132 88.83 70.67 82.4059090909091 -52.96484375 2.18354511260986 18 404 NA
"310" "Brazil" 132 88.83 70.67 82.4059090909091 -52.9034652709961 2.21152377128601 18 405 NA
"311" "Brazil" 132 88.83 70.67 82.4059090909091 -52.8704109191895 2.26665043830872 18 406 NA
"312" "Brazil" 132 88.83 70.67 82.4059090909091 -52.7833976745605 2.31718730926514 18 407 NA
"313" "Brazil" 132 88.83 70.67 82.4059090909091 -52.7006340026855 2.36367201805115 18 408 NA
"314" "Brazil" 132 88.83 70.67 82.4059090909091 -52.6531753540039 2.42573261260986 18 409 NA
"315" "Brazil" 132 88.83 70.67 82.4059090909091 -52.5830078125 2.52890610694885 18 410 NA
"316" "Brazil" 132 88.83 70.67 82.4059090909091 -52.5594749450684 2.57314419746399 18 411 NA
"317" "Brazil" 132 88.83 70.67 82.4059090909091 -52.5546875 2.64765620231628 18 412 NA
"318" "Brazil" 132 88.83 70.67 82.4059090909091 -52.4558601379395 2.86416053771973 18 413 NA
"319" "Brazil" 132 88.83 70.67 82.4059090909091 -52.4184112548828 2.90385723114014 18 414 NA
"320" "Brazil" 132 88.83 70.67 82.4059090909091 -52.3963851928711 2.97221684455872 18 415 NA
"321" "Brazil" 132 88.83 70.67 82.4059090909091 -52.3566398620605 3.05156230926514 18 416 NA
"322" "Brazil" 132 88.83 70.67 82.4059090909091 -52.3566398620605 3.11772465705872 18 417 NA
"323" "Brazil" 132 88.83 70.67 82.4059090909091 -52.327880859375 3.18173837661743 18 418 NA
"324" "Brazil" 132 88.83 70.67 82.4059090909091 -52.271240234375 3.23710942268372 18 419 NA
"325" "Brazil" 132 88.83 70.67 82.4059090909091 -52.2294425964355 3.27167963981628 18 420 NA
"326" "Brazil" 132 88.83 70.67 82.4059090909091 -52.16259765625 3.36469769477844 18 421 NA
"327" "Brazil" 132 88.83 70.67 82.4059090909091 -52.1161117553711 3.45229482650757 18 422 NA
"328" "Brazil" 132 88.83 70.67 82.4059090909091 -51.99951171875 3.64687538146973 18 423 NA
"329" "Brazil" 132 88.83 70.67 82.4059090909091 -51.9906234741211 3.70200181007385 18 424 NA
"330" "Brazil" 132 88.83 70.67 82.4059090909091 -51.9443359375 3.735107421875 18 425 NA
"331" "Brazil" 132 88.83 70.67 82.4059090909091 -51.9289054870605 3.77695322036743 18 426 NA
"332" "Brazil" 132 88.83 70.67 82.4059090909091 -51.8794898986816 3.82856488227844 18 427 NA
"333" "Brazil" 132 88.83 70.67 82.4059090909091 -51.8274879455566 3.86958003044128 18 428 NA
"334" "Brazil" 132 88.83 70.67 82.4059090909091 -51.8052749633789 3.92993211746216 18 429 NA
"335" "Brazil" 132 88.83 70.67 82.4059090909091 -51.76708984375 3.99267578125 18 430 NA
"336" "Brazil" 132 88.83 70.67 82.4059090909091 -51.6834487915039 4.03969764709473 18 431 NA
"337" "Brazil" 132 88.83 70.67 82.4059090909091 -51.6525382995605 4.06127977371216 18 432 NA
"338" "Brazil" 132 88.83 70.67 82.4059090909091 -51.5578117370605 4.23378944396973 18 433 NA
"339" "Brazil" 132 88.83 70.67 82.4059090909091 -51.5470695495605 4.31088829040527 18 434 NA
"340" "Brazil" 132 88.83 70.67 82.4059090909091 -51.4615249633789 4.31376934051514 18 435 NA
"341" "Brazil" 132 88.83 70.67 82.4059090909091 -51.3270988464355 4.22475576400757 18 436 NA
"342" "Brazil" 132 88.83 70.67 82.4059090909091 -51.2199249267578 4.09360361099243 18 437 NA
"343" "Brazil" 132 88.83 70.67 82.4059090909091 -51.0762710571289 3.67167949676514 18 438 NA
"344" "Brazil" 132 88.83 70.67 82.4059090909091 -51.0523910522461 3.28183579444885 18 439 NA
"345" "Brazil" 132 88.83 70.67 82.4059090909091 -50.994140625 3.07753920555115 18 440 NA
"346" "Brazil" 132 88.83 70.67 82.4059090909091 -50.8271980285645 2.65185546875 18 441 NA
"347" "Brazil" 132 88.83 70.67 82.4059090909091 -50.8165054321289 2.57304692268372 18 442 NA
"348" "Brazil" 132 88.83 70.67 82.4059090909091 -50.7896957397461 2.47778344154358 18 443 NA
"349" "Brazil" 132 88.83 70.67 82.4059090909091 -50.7369651794434 2.37675786018372 18 444 NA
"350" "Brazil" 132 88.83 70.67 82.4059090909091 -50.6787605285645 2.21035146713257 18 445 NA
"351" "Brazil" 132 88.83 70.67 82.4059090909091 -50.6765594482422 2.17944312095642 18 446 NA
"352" "Brazil" 132 88.83 70.67 82.4059090909091 -50.7144050598145 2.13403344154358 18 447 NA
"353" "Brazil" 132 88.83 70.67 82.4059090909091 -50.658935546875 2.13095736503601 18 448 NA
"354" "Brazil" 132 88.83 70.67 82.4059090909091 -50.6086921691895 2.10410141944885 18 449 NA
"355" "Brazil" 132 88.83 70.67 82.4059090909091 -50.5758781433105 1.99858403205872 18 450 NA
"356" "Brazil" 132 88.83 70.67 82.4059090909091 -50.534423828125 1.92724609375 18 451 NA
"357" "Brazil" 132 88.83 70.67 82.4059090909091 -50.4588851928711 1.82958996295929 18 452 NA
"358" "Brazil" 132 88.83 70.67 82.4059090909091 -50.3042945861816 1.79765629768372 18 453 NA
"359" "Brazil" 132 88.83 70.67 82.4059090909091 -50.1875991821289 1.78598630428314 18 454 NA
"360" "Brazil" 132 88.83 70.67 82.4059090909091 -50.0546875 1.730712890625 18 455 NA
"361" "Brazil" 132 88.83 70.67 82.4059090909091 -49.9571266174316 1.65986323356628 18 456 NA
"362" "Brazil" 132 88.83 70.67 82.4059090909091 -49.881591796875 1.41992175579071 18 457 NA
"363" "Brazil" 132 88.83 70.67 82.4059090909091 -49.90625 1.26904308795929 18 458 NA
"364" "Brazil" 132 88.83 70.67 82.4059090909091 -49.8988761901855 1.16298806667328 18 459 NA
"365" "Brazil" 132 88.83 70.67 82.4059090909091 -49.9379425048828 1.12143540382385 18 460 NA
"366" "Brazil" 132 88.83 70.67 82.4059090909091 -50.0472183227539 1.05195343494415 18 461 NA
"367" "Brazil" 132 88.83 70.67 82.4059090909091 -50.0709953308105 1.01508808135986 18 462 NA
"368" "Brazil" 132 88.83 70.67 82.4059090909091 -50.29443359375 0.835741996765137 18 463 NA
"369" "Brazil" 132 88.83 70.67 82.4059090909091 -50.34326171875 0.75102561712265 18 464 NA
"370" "Brazil" 132 88.83 70.67 82.4059090909091 -50.4629898071289 0.637304961681366 18 465 NA
"371" "Brazil" 132 88.83 70.67 82.4059090909091 -50.58154296875 0.420508027076721 18 466 NA
"372" "Brazil" 132 88.83 70.67 82.4059090909091 -50.7550773620605 0.222558572888374 18 467 NA
"373" "Brazil" 132 88.83 70.67 82.4059090909091 -50.8163566589355 0.172558844089508 18 468 NA
"374" "Brazil" 132 88.83 70.67 82.4059090909091 -50.91015625 0.160986244678497 18 469 NA
"375" "Brazil" 132 88.83 70.67 82.4059090909091 -50.9670906066895 0.130273416638374 18 470 NA
"376" "Brazil" 132 88.83 70.67 82.4059090909091 -51.1019515991211 -0.0312502644956112 18 471 NA
"377" "Brazil" 132 88.83 70.67 82.4059090909091 -51.2829093933105 -0.0852051302790642 18 472 NA
"378" "Brazil" 132 88.83 70.67 82.4059090909091 -51.299560546875 -0.17880867421627 18 473 NA
"379" "Brazil" 132 88.83 70.67 82.4059090909091 -51.4041519165039 -0.392676055431366 18 474 NA
"380" "Brazil" 132 88.83 70.67 82.4059090909091 -51.4962882995605 -0.509472906589508 18 475 NA
"381" "Brazil" 132 88.83 70.67 82.4059090909091 -51.5550308227539 -0.549121022224426 18 476 NA
"382" "Brazil" 132 88.83 70.67 82.4059090909091 -51.70263671875 -0.762304902076721 18 477 NA
"383" "Brazil" 132 88.83 70.67 82.4059090909091 -51.7215309143066 -0.855468988418579 18 478 NA
"384" "Brazil" 132 88.83 70.67 82.4059090909091 -51.7206077575684 -1.01845705509186 18 479 NA
"385" "Brazil" 132 88.83 70.67 82.4059090909091 -51.8191375732422 -1.11777353286743 18 480 NA
"386" "Brazil" 132 88.83 70.67 82.4059090909091 -51.921630859375 -1.18085908889771 18 481 NA
"387" "Brazil" 132 88.83 70.67 82.4059090909091 -51.9344749450684 -1.3203125 18 482 NA
"388" "Brazil" 132 88.83 70.67 82.4059090909091 -51.9808082580566 -1.36796879768372 18 483 NA
"389" "Brazil" 132 88.83 70.67 82.4059090909091 -52.0204582214355 -1.39902365207672 18 484 NA
"390" "Brazil" 132 88.83 70.67 82.4059090909091 -52.229248046875 -1.36249995231628 18 485 NA
"391" "Brazil" 132 88.83 70.67 82.4059090909091 -52.5534172058105 -1.51406276226044 18 486 NA
"392" "Brazil" 132 88.83 70.67 82.4059090909091 -52.6641616821289 -1.55175757408142 18 487 NA
"393" "Brazil" 132 88.83 70.67 82.4059090909091 -52.310302734375 -1.55957055091858 18 488 NA
"394" "Brazil" 132 88.83 70.67 82.4059090909091 -52.1966819763184 -1.64013695716858 18 489 NA
"395" "Brazil" 132 88.83 70.67 82.4059090909091 -51.9475593566895 -1.58671891689301 18 490 NA
"396" "Brazil" 132 88.83 70.67 82.4059090909091 -51.6462860107422 -1.39433574676514 18 491 NA
"397" "Brazil" 132 88.83 70.67 82.4059090909091 -51.5312004089355 -1.35410153865814 18 492 NA
"398" "Brazil" 132 88.83 70.67 82.4059090909091 -51.29736328125 -1.22353529930115 18 493 NA
"399" "Brazil" 132 88.83 70.67 82.4059090909091 -51.2023429870605 -1.13652360439301 18 494 NA
"400" "Brazil" 132 88.83 70.67 82.4059090909091 -51.0289535522461 -1.03212893009186 18 495 NA
"401" "Brazil" 132 88.83 70.67 82.4059090909091 -50.9920425415039 -0.98632800579071 18 496 NA
"402" "Brazil" 132 88.83 70.67 82.4059090909091 -50.8949241638184 -0.937597870826721 18 497 NA
"403" "Brazil" 132 88.83 70.67 82.4059090909091 -50.84228515625 -0.999609053134918 18 498 NA
"404" "Brazil" 132 88.83 70.67 82.4059090909091 -50.8381843566895 -1.03886699676514 18 499 NA
"405" "Brazil" 132 88.83 70.67 82.4059090909091 -50.9178733825684 -1.11523425579071 18 500 NA
"406" "Brazil" 132 88.83 70.67 82.4059090909091 -50.8971710205078 -1.16445302963257 18 501 NA
"407" "Brazil" 132 88.83 70.67 82.4059090909091 -50.8445816040039 -1.22626948356628 18 502 NA
"408" "Brazil" 132 88.83 70.67 82.4059090909091 -50.8255386352539 -1.31142592430115 18 503 NA
"409" "Brazil" 132 88.83 70.67 82.4059090909091 -50.8186531066895 -1.37626922130585 18 504 NA
"410" "Brazil" 132 88.83 70.67 82.4059090909091 -50.7861328125 -1.48994123935699 18 505 NA
"411" "Brazil" 132 88.83 70.67 82.4059090909091 -50.678955078125 -1.64384746551514 18 506 NA
"412" "Brazil" 132 88.83 70.67 82.4059090909091 -50.67529296875 -1.69472658634186 18 507 NA
"413" "Brazil" 132 88.83 70.67 82.4059090909091 -50.6900405883789 -1.76171863079071 18 508 NA
"414" "Brazil" 132 88.83 70.67 82.4059090909091 -50.6387710571289 -1.81708991527557 18 509 NA
"415" "Brazil" 132 88.83 70.67 82.4059090909091 -50.5855979919434 -1.84990251064301 18 510 NA
"416" "Brazil" 132 88.83 70.67 82.4059090909091 -50.4032249450684 -2.01552724838257 18 511 NA
"417" "Brazil" 132 88.83 70.67 82.4059090909091 -50.2604484558105 -1.92294943332672 18 512 NA
"418" "Brazil" 132 88.83 70.67 82.4059090909091 -50.1727066040039 -1.89619112014771 18 513 NA
"419" "Brazil" 132 88.83 70.67 82.4059090909091 -50.1166000366211 -1.85751950740814 18 514 NA
"420" "Brazil" 132 88.83 70.67 82.4059090909091 -49.9992179870605 -1.83183598518372 18 515 NA
"421" "Brazil" 132 88.83 70.67 82.4059090909091 -49.9029769897461 -1.87060523033142 18 516 NA
"422" "Brazil" 132 88.83 70.67 82.4059090909091 -49.7195320129395 -1.92636716365814 18 517 NA
"423" "Brazil" 132 88.83 70.67 82.4059090909091 -49.5853538513184 -1.86718761920929 18 518 NA
"424" "Brazil" 132 88.83 70.67 82.4059090909091 -49.3136711120605 -1.73173797130585 18 519 NA
"425" "Brazil" 132 88.83 70.67 82.4059090909091 -49.3986320495605 -1.97158217430115 18 520 NA
"426" "Brazil" 132 88.83 70.67 82.4059090909091 -49.4601554870605 -2.19150400161743 18 521 NA
"427" "Brazil" 132 88.83 70.67 82.4059090909091 -49.5069847106934 -2.2802734375 18 522 NA
"428" "Brazil" 132 88.83 70.67 82.4059090909091 -49.5533714294434 -2.51992177963257 18 523 NA
"429" "Brazil" 132 88.83 70.67 82.4059090909091 -49.5993156433105 -2.58388662338257 18 524 NA
"430" "Brazil" 132 88.83 70.67 82.4059090909091 -49.6365242004395 -2.65693354606628 18 525 NA
"431" "Brazil" 132 88.83 70.67 82.4059090909091 -49.5758781433105 -2.63144493103027 18 526 NA
"432" "Brazil" 132 88.83 70.67 82.4059090909091 -49.52392578125 -2.59687495231628 18 527 NA
"433" "Brazil" 132 88.83 70.67 82.4059090909091 -49.45751953125 -2.50458979606628 18 528 NA
"434" "Brazil" 132 88.83 70.67 82.4059090909091 -49.4076652526855 -2.34433579444885 18 529 NA
"435" "Brazil" 132 88.83 70.67 82.4059090909091 -49.2110366821289 -1.91650366783142 18 530 NA
"436" "Brazil" 132 88.83 70.67 82.4059090909091 -49.15478515625 -1.87851548194885 18 531 NA
"437" "Brazil" 132 88.83 70.67 82.4059090909091 -48.9913063049316 -1.82978546619415 18 532 NA
"438" "Brazil" 132 88.83 70.67 82.4059090909091 -48.7100105285645 -1.48769521713257 18 533 NA
"439" "Brazil" 132 88.83 70.67 82.4059090909091 -48.5999984741211 -1.48876953125 18 534 NA
"440" "Brazil" 132 88.83 70.67 82.4059090909091 -48.5295906066895 -1.56748068332672 18 535 NA
"441" "Brazil" 132 88.83 70.67 82.4059090909091 -48.4629364013672 -1.61396479606628 18 536 NA
"442" "Brazil" 132 88.83 70.67 82.4059090909091 -48.4458503723145 -1.52040994167328 18 537 NA
"443" "Brazil" 132 88.83 70.67 82.4059090909091 -48.3498077392578 -1.48212897777557 18 538 NA
"444" "Brazil" 132 88.83 70.67 82.4059090909091 -48.4514656066895 -1.43583965301514 18 539 NA
"445" "Brazil" 132 88.83 70.67 82.4059090909091 -48.4680671691895 -1.39384758472443 18 540 NA
"446" "Brazil" 132 88.83 70.67 82.4059090909091 -48.4777336120605 -1.32382810115814 18 541 NA
"447" "Brazil" 132 88.83 70.67 82.4059090909091 -48.4085922241211 -1.22919905185699 18 542 NA
"448" "Brazil" 132 88.83 70.67 82.4059090909091 -48.4498023986816 -1.14550769329071 18 543 NA
"449" "Brazil" 132 88.83 70.67 82.4059090909091 -48.3064918518066 -1.03984391689301 18 544 NA
"450" "Brazil" 132 88.83 70.67 82.4059090909091 -48.3175773620605 -0.960547089576721 18 545 NA
"451" "Brazil" 132 88.83 70.67 82.4059090909091 -48.2664527893066 -0.895117044448853 18 546 NA
"452" "Brazil" 132 88.83 70.67 82.4059090909091 -48.2017593383789 -0.827929735183716 18 547 NA
"453" "Brazil" 132 88.83 70.67 82.4059090909091 -48.1284675598145 -0.795215010643005 18 548 NA
"454" "Brazil" 132 88.83 70.67 82.4059090909091 -48.1150856018066 -0.737499833106995 18 549 NA
